Index,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Yearly_IncomeK,Will_vote_only_large_party,Weighted_education_rank,Number_of_valued_Kneset_members,Overall_happiness_score,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Vote
947,-0.4937697258062265,0.8888462702436705,-0.3025498696057594,0.577380011260665,-0.5104432730617983,-0.4183702908274185,-0.7458585784935697,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,3.987537145743947,-0.20842701716295667,-0.45473633824256365,Greys
563,-1.117991962084962,0.6260946741783713,0.07313065790447182,-0.6691600708541233,-1.0667445988462922,-1.1441313043664516,-0.31048118270819414,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,2.1990765107198977,Browns
6055,-0.2921495635890903,-0.27243855044401355,-0.3346296225552391,-0.6691600708541233,-0.2054833118162693,1.7589127497896813,0.881178362344792,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Purples
4209,-0.07181234456360829,-0.3236708743475668,0.4473091017082119,0.577380011260665,-0.4747765048235901,-1.869892317905485,-0.36195081189045075,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,3.987537145743947,-0.20842701716295667,-0.45473633824256365,Greys
259,-0.3248086604436415,-0.7803367007810822,1.0909907227685587,-0.6691600708541233,0.5004093701098442,1.033151736250648,1.7103480962508306,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Greens
979,0.6826218807840977,-0.6194476131560068,-0.1473923189693819,-0.6691600708541233,-0.09463216736074943,1.7589127497896813,0.3776802876662121,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Purples
4961,-1.0671646513202182,0.48404537387113217,0.2530453495942723,0.577380011260665,-0.9403867212083477,-1.869892317905485,-0.5519293856126987,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,3.987537145743947,-0.20842701716295667,-0.45473633824256365,Greys
7699,-0.8221567061166369,0.22354030997827654,-0.2475643209206035,-0.6691600708541233,-0.4247173316100463,2.1217932565591977,-0.7705525775714585,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Purples
1049,-0.6953565135704229,0.49981834758393584,0.14791024874570102,-0.6691600708541233,-1.00066985175888,-1.869892317905485,-0.42181938819511006,-0.44872142437538093,-0.46222012191681233,2.2349909598676696,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Browns
8328,2.1187169468811704,1.6821533369847126,1.0242621748028053,1.8239200933754531,-0.31623400759827186,1.033151736250648,-0.7178360008521488,-0.44872142437538093,2.1634713691239393,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Yellows
133,-0.8874131938919285,-0.92371662622734,0.6990001807732981,-0.6691600708541233,0.6865069189478813,1.3960322430201646,1.8724058283741747,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,2.1614767583218137,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Greens
1713,-0.7839470296574322,0.23671542430147724,0.25285531218119145,0.577380011260665,-0.9389498851354641,-1.869892317905485,-0.37094517233971713,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,3.987537145743947,-0.20842701716295667,-0.45473633824256365,Greys
9920,-0.715241157093672,0.8108074794162126,0.1096917563337505,0.577380011260665,-1.0837150466810506,-0.781250797596935,-0.3165693284076199,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,3.987537145743947,-0.20842701716295667,-0.45473633824256365,Greys
762,-0.9051737615830959,-0.428129831050896,-0.34345484930604886,-0.6691600708541233,-0.08939069408519462,-0.9583767516938129,-0.42672472140114304,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Browns
6521,-0.800259930664472,0.6738857828090774,-0.029679028734649233,0.577380011260665,-1.1502900370174585,0.3073907227116147,0.021171470340206507,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,4.797842494757577,-0.45473633824256365,Reds
1976,0.6477908086036996,0.1139377206760206,-0.508759248524243,0.577380011260665,-0.5001250204251371,-0.781250797596935,-0.07367048842349955,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,4.830346525561418,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Reds
1055,-0.41746753839603734,-0.7997769654639776,-1.303672643498161,-0.6691600708541233,0.7111442861987296,-0.5883912275655835,0.3180422017489284,-0.44872142437538093,-0.46222012191681233,2.2349909598676696,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Whites
2837,1.2543863119691532,0.37880329231951904,0.5097174567132714,1.8239200933754531,-1.0350638793087454,0.6702712294811314,-0.4621804592187258,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,2.1614767583218137,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Turquoises
2364,-0.4433549757608859,-1.0830324052341906,0.8659752349874928,-0.6691600708541233,0.5548677279819935,1.3960322430201646,1.3436940320683353,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Greens
414,0.5632118961724789,-0.45360179881470974,0.04999323089607176,-0.6691600708541233,-0.250422067831717,-0.781250797596935,0.7660160754936548,-0.44872142437538093,-0.46222012191681233,2.2349909598676696,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Purples
2224,-0.46523344243896103,-0.4813980548046486,-0.5683260005915812,-0.6691600708541233,0.12530138148330972,-1.1441313043664516,-0.5708716877549852,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,2.1990765107198977,Browns
5779,-0.03616178308243446,-1.2356211926102607,0.9043065788219268,-0.6691600708541233,0.7653102901483639,1.033151736250648,1.4615501030501137,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Greens
5499,-0.28198451525596496,0.6820936372458394,-0.12997395927907301,-0.6691600708541233,-1.0810823695935265,1.7589127497896813,0.21870665914958795,-0.44872142437538093,2.1634713691239393,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Purples
3481,-0.8282212676171934,2.081816070211448,1.849219198730681,-0.6691600708541233,0.18325642705448636,-0.4183702908274185,-0.15205327413624592,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Pinks
5840,-0.8768233441296901,-0.3792921516540528,-0.31892561652880125,-0.6691600708541233,-0.23511567979087145,0.6702712294811314,-0.0880460758462234,-0.44872142437538093,-0.46222012191681233,2.2349909598676696,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Purples
3545,-1.034828922976116,-0.6958872078173717,-0.6195925215750286,-0.6691600708541233,0.4458726588404216,-0.781250797596935,-0.4794018627336828,-0.44872142437538093,2.1634713691239393,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Browns
487,-0.07645261649706213,2.501857464152438,2.0983414786450036,-0.6691600708541233,0.6926072538736278,-1.869892317905485,-0.047941896476844444,-0.44872142437538093,-0.46222012191681233,2.2349909598676696,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Pinks
4203,-0.9936341404457856,-1.8533036749871399,1.0972040484827255,1.8239200933754531,1.302940855667781,0.6702712294811314,1.0950755049354106,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Yellows
872,-0.5828786589130815,0.8201318877568157,0.48863651901208416,-0.6691600708541233,-1.4885417191454209,-0.5883912275655835,-0.04706478583646003,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Whites
6291,-0.6339940869809054,-0.8946826202072031,1.0025477180897127,-0.6691600708541233,0.46416140654057453,0.6702712294811314,1.4960735991721539,-0.44872142437538093,2.1634713691239393,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Greens
8793,-0.5460109941371563,-0.25494877167338187,-0.7049724785039102,-0.6691600708541233,-0.09713684775341509,-0.055489784057901885,-0.11721868086434396,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,2.1990765107198977,Purples
3946,1.2507746388543206,0.47342384746768595,0.40408829102850097,1.8239200933754531,-1.1493663228613387,1.033151736250648,-0.35742414835438685,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,2.1990765107198977,Turquoises
2339,-1.0389792264874236,0.20530478828435136,0.4293261315001208,-0.6691600708541233,-1.1306350729814647,0.6702712294811314,0.4618375798672771,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,2.1614767583218137,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Purples
5594,1.2271937056986688,-1.8780440916069319,1.93282183802392,1.8239200933754531,1.9378066887441918,1.033151736250648,2.1647142998347757,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Blues
3286,-1.0146160417041534,0.04916821806808523,0.18981543806070558,-0.6691600708541233,-0.888802699178279,1.3960322430201646,0.4733366389365047,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Purples
9627,1.7325815978025108,1.171369913216231,1.8944863867254589,1.8239200933754531,1.9431071322241527,0.6702712294811314,-3.414178746011337,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Blues
9730,-0.5989250797219372,0.3519032475763854,-0.1795894105015409,0.577380011260665,-0.7380075902417664,-0.781250797596935,0.827048818200358,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,4.797842494757577,-0.45473633824256365,Oranges
9042,1.6209511693791485,-0.987291931893372,-1.232379402682541,1.8239200933754531,1.0339223795270585,-0.4183702908274185,-0.9211823216141968,-0.44872142437538093,-0.46222012191681233,2.2349909598676696,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Blues
8813,-0.572502234917283,-0.0062919800315338415,0.037632154752161764,0.577380011260665,-0.6499468844999114,-0.4183702908274185,-1.14540886344299,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,3.987537145743947,-0.20842701716295667,-0.45473633824256365,Greys
1414,2.8354073929659767,2.114664914939028,0.34547389760004665,1.8239200933754531,0.6977705649388957,-0.4183702908274185,-1.7396222381359503,-0.44872142437538093,-0.46222012191681233,2.2349909598676696,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Blues
9131,-1.0249351857906073,-0.2629990313785844,-0.2508824836840273,-0.6691600708541233,-0.3114515199808282,-0.055489784057901885,-0.33556350516516237,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,2.1990765107198977,Purples
4242,-0.6148131298596654,-0.7582752548228362,0.7013034541979408,-0.6691600708541233,0.39214750714776037,0.3073907227116147,1.6324628234639798,-0.44872142437538093,-0.46222012191681233,2.2349909598676696,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Greens
2055,-0.7644283879982449,0.9003546642931118,0.32679086105280714,-0.6691600708541233,-1.427287160459224,-1.5070118111359683,0.1306840085204639,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,2.1990765107198977,Browns
5842,-0.339818482337564,0.7479185980458053,-0.4685691713554327,0.577380011260665,-0.5743743103528881,-0.4183702908274185,-0.47453083872058155,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,4.830346525561418,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Greys
787,0.17427679476658023,0.1364435581838501,0.09519184975199226,-0.6691600708541233,-0.721250370430353,1.033151736250648,0.9013093535276888,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,2.1614767583218137,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Purples
1870,0.4134424806819666,-0.7707701455975289,0.7345222476979499,-0.6691600708541233,0.4136721250123965,1.3960322430201646,1.6475506160116717,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,2.1614767583218137,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Greens
7675,-1.0144475272655784,0.46352235725469965,0.09370182637203271,0.577380011260665,-1.0993458407870107,0.3073907227116147,-0.19643598765433543,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,4.797842494757577,-0.45473633824256365,Reds
865,-0.8627116264713849,-0.6014514230736288,-0.449614888631741,-0.6691600708541233,0.05478773598850284,-0.781250797596935,-0.17694305113857964,-0.44872142437538093,-0.46222012191681233,2.2349909598676696,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Purples
4450,3.0025334906834216,0.2081591094520255,-0.16377232251046903,1.8239200933754531,-0.5417776980076902,1.3960322430201646,-0.651104050289031,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,2.1614767583218137,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Turquoises
6945,-0.6719299296261501,2.0929076686856765,1.8539688312655935,-0.6691600708541233,0.17793894092074872,-0.4183702908274185,-0.019250457030209354,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Pinks
3480,-0.3248086604436415,-0.6161879800124187,0.8234525809235647,-0.6691600708541233,0.16785640942716026,0.3073907227116147,1.4594187071754576,-0.44872142437538093,2.1634713691239393,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Greens
3075,1.1646026599395425,-1.204304195166389,-0.9092687246701057,1.8239200933754531,1.0315621011908385,1.3960322430201646,-0.8801600313561152,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,2.1614767583218137,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Yellows
3054,-0.9096626037531161,0.5284949821079094,0.16423780248932143,-0.6691600708541233,-1.0833853678765888,0.3073907227116147,-0.3338437850674085,-0.44872142437538093,2.1634713691239393,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Purples
193,2.999986781372116,-1.90431641504326,-2.9223614071636117,1.8239200933754531,2.697600142357513,0.6702712294811314,-0.2529942669687666,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,2.1990765107198977,Blues
9004,-0.7808681303269902,-0.22239267712186783,0.049708788497846476,0.577380011260665,-0.331752210206847,-0.781250797596935,-0.6589048555740245,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,3.987537145743947,-0.20842701716295667,-0.45473633824256365,Greys
7229,0.5330360280454928,0.45160812037533155,-0.1578639487921069,0.577380011260665,-0.9381782659593841,-0.4183702908274185,-0.1246008224153248,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,4.797842494757577,-0.45473633824256365,Reds
2320,2.47462134417605,-1.6218216207767908,-1.539110889054241,1.8239200933754531,1.9285247429660066,1.033151736250648,1.866576147911838,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,2.1614767583218137,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Blues
9100,-1.15994277216751,-1.0963868101938679,-0.814210155986601,1.8239200933754531,0.8044085758691326,1.3960322430201646,0.15578383438832222,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,2.1614767583218137,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Yellows
4389,-0.948175801013642,-1.333799731020599,0.830749936552085,-0.6691600708541233,0.9137559068702708,1.033151736250648,1.5818256601441618,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,2.1614767583218137,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Greens
3138,-0.31903033017643034,-0.8266051508251243,0.8251491404236725,-0.6691600708541233,0.5650684875393309,0.3073907227116147,1.8030715398058905,-0.44872142437538093,2.1634713691239393,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Greens
604,1.6204522162532353,2.8181519344542427,-2.3399748119756953,1.8239200933754531,2.709775522342647,0.6702712294811314,-2.482251634491881,-0.44872142437538093,2.1634713691239393,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Blues
9160,-0.6475077927192796,-1.0902146938317008,1.1242120831169105,-0.6691600708541233,0.7434763223004119,0.6702712294811314,1.6407819940396255,2.228554166746101,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Greens
4632,3.082128648924411,0.3713658691715844,0.5466084632972028,1.8239200933754531,-1.0281069626582673,0.3073907227116147,-0.47041457927958363,-0.44872142437538093,-0.46222012191681233,2.2349909598676696,-0.20702448462199574,-0.46264665865591237,-0.25078136289397046,-0.20842701716295667,-0.45473633824256365,Turquoises
4989,-0.8296282051824894,-0.44225088981738225,0.5655139070476616,0.577380011260665,-0.4338367710972348,-1.869892317905485,-0.2905381809671988,-0.44872142437538093,-0.46222012191681233,-0.44742910282697884,-0.20702448462199574,-0.46264665865591237,3.987537145743947,-0.20842701716295667,-0.45473633824256365,Oranges
